dep,date_de_passage,sursaud_cl_age_corona,nbre_pass_corona,nbre_pass_tot,nbre_hospit_corona,nbre_pass_corona_h,nbre_pass_corona_f,nbre_pass_tot_h,nbre_pass_tot_f,nbre_hospit_corona_h,nbre_hospit_corona_f,nbre_acte_corona,nbre_acte_tot,nbre_acte_corona_h,nbre_acte_corona_f,nbre_acte_tot_h,nbre_acte_tot_f
84,2020-04-03,B,1.0,78.0,1.0,,,,,,,1.0,3.0,,,,
84,2020-04-03,C,7.0,57.0,5.0,,,,,,,0.0,1.0,,,,
84,2020-04-03,D,6.0,29.0,6.0,,,,,,,0.0,1.0,,,,
84,2020-04-03,E,3.0,45.0,3.0,,,,,,,0.0,2.0,,,,
85,2020-04-03,0,37.0,224.0,16.0,14.0,23.0,112.0,112.0,9.0,7.0,,,,,,
85,2020-04-03,A,1.0,19.0,0.0,,,,,,,,,,,,
85,2020-04-03,B,12.0,62.0,1.0,,,,,,,,,,,,
85,2020-04-03,C,10.0,57.0,3.0,,,,,,,,,,,,
85,2020-04-03,D,7.0,28.0,5.0,,,,,,,,,,,,
85,2020-04-03,E,7.0,58.0,7.0,,,,,,,,,,,,
86,2020-04-03,0,13.0,130.0,7.0,6.0,7.0,66.0,64.0,3.0,4.0,,,,,,
86,2020-04-03,A,0.0,26.0,0.0,,,,,,,,,,,,
86,2020-04-03,B,5.0,38.0,2.0,,,,,,,,,,,,
86,2020-04-03,C,4.0,31.0,2.0,,,,,,,,,,,,
86,2020-04-03,D,3.0,12.0,2.0,,,,,,,,,,,,
86,2020-04-03,E,1.0,23.0,1.0,,,,,,,,,,,,
87,2020-04-03,0,10.0,172.0,6.0,6.0,4.0,84.0,88.0,2.0,4.0,19.0,111.0,8.0,11.0,47.0,64.0
87,2020-04-03,A,0.0,32.0,0.0,,,,,,,1.0,17.0,,,,
87,2020-04-03,B,3.0,52.0,1.0,,,,,,,12.0,64.0,,,,
87,2020-04-03,C,4.0,35.0,2.0,,,,,,,5.0,16.0,,,,
87,2020-04-03,D,1.0,16.0,1.0,,,,,,,0.0,5.0,,,,
87,2020-04-03,E,2.0,37.0,2.0,,,,,,,1.0,9.0,,,,
88,2020-04-03,0,76.0,199.0,34.0,32.0,44.0,97.0,102.0,24.0,10.0,,,,,,
88,2020-04-03,A,2.0,14.0,0.0,,,,,,,,,,,,
88,2020-04-03,B,25.0,72.0,2.0,,,,,,,,,,,,
88,2020-04-03,C,21.0,57.0,6.0,,,,,,,,,,,,
88,2020-04-03,D,9.0,19.0,9.0,,,,,,,,,,,,
88,2020-04-03,E,19.0,37.0,17.0,,,,,,,,,,,,
89,2020-04-03,0,48.0,199.0,10.0,20.0,28.0,102.0,97.0,5.0,5.0,12.0,46.0,6.0,6.0,24.0,22.0
89,2020-04-03,A,0.0,28.0,0.0,,,,,,,0.0,6.0,,,,
89,2020-04-03,B,22.0,66.0,3.0,,,,,,,8.0,26.0,,,,
89,2020-04-03,C,21.0,57.0,3.0,,,,,,,4.0,9.0,,,,
89,2020-04-03,D,2.0,18.0,1.0,,,,,,,0.0,1.0,,,,
89,2020-04-03,E,3.0,30.0,3.0,,,,,,,0.0,4.0,,,,
90,2020-04-03,0,24.0,110.0,16.0,11.0,13.0,56.0,54.0,10.0,6.0,,,,,,
90,2020-04-03,A,0.0,2.0,0.0,,,,,,,,,,,,
90,2020-04-03,B,6.0,34.0,2.0,,,,,,,,,,,,
90,2020-04-03,C,8.0,34.0,5.0,,,,,,,,,,,,
90,2020-04-03,D,2.0,13.0,2.0,,,,,,,,,,,,
90,2020-04-03,E,8.0,27.0,7.0,,,,,,,,,,,,
91,2020-04-03,0,83.0,373.0,31.0,35.0,48.0,190.0,183.0,14.0,17.0,20.0,101.0,11.0,8.0,42.0,58.0
91,2020-04-03,A,0.0,26.0,0.0,,,,,,,1.0,11.0,,,,
91,2020-04-03,B,29.0,160.0,8.0,,,,,,,11.0,37.0,,,,
91,2020-04-03,C,26.0,113.0,9.0,,,,,,,7.0,31.0,,,,
91,2020-04-03,D,12.0,30.0,6.0,,,,,,,1.0,6.0,,,,
91,2020-04-03,E,16.0,44.0,8.0,,,,,,,0.0,16.0,,,,
92,2020-04-03,0,91.0,484.0,33.0,42.0,49.0,236.0,248.0,20.0,13.0,,,,,,
92,2020-04-03,A,1.0,59.0,0.0,,,,,,,,,,,,
92,2020-04-03,B,30.0,182.0,4.0,,,,,,,,,,,,
92,2020-04-03,C,33.0,118.0,9.0,,,,,,,,,,,,
92,2020-04-03,D,13.0,59.0,10.0,,,,,,,,,,,,
92,2020-04-03,E,14.0,66.0,10.0,,,,,,,,,,,,
93,2020-04-03,0,160.0,601.0,62.0,97.0,63.0,325.0,276.0,41.0,21.0,,,,,,
93,2020-04-03,A,2.0,60.0,1.0,,,,,,,,,,,,
93,2020-04-03,B,48.0,251.0,10.0,,,,,,,,,,,,
93,2020-04-03,C,60.0,161.0,21.0,,,,,,,,,,,,
93,2020-04-03,D,29.0,68.0,16.0,,,,,,,,,,,,
93,2020-04-03,E,21.0,61.0,14.0,,,,,,,,,,,,
94,2020-04-03,0,236.0,717.0,89.0,118.0,118.0,356.0,361.0,50.0,39.0,,,,,,
94,2020-04-03,A,0.0,85.0,0.0,,,,,,,,,,,,
94,2020-04-03,B,88.0,260.0,10.0,,,,,,,,,,,,
94,2020-04-03,C,93.0,220.0,40.0,,,,,,,,,,,,
94,2020-04-03,D,22.0,59.0,17.0,,,,,,,,,,,,
94,2020-04-03,E,33.0,93.0,22.0,,,,,,,,,,,,
95,2020-04-03,0,209.0,544.0,82.0,106.0,103.0,280.0,264.0,49.0,33.0,51.0,204.0,26.0,25.0,92.0,112.0
95,2020-04-03,A,4.0,67.0,0.0,,,,,,,6.0,41.0,,,,
95,2020-04-03,B,84.0,216.0,11.0,,,,,,,22.0,84.0,,,,
95,2020-04-03,C,70.0,155.0,33.0,,,,,,,14.0,39.0,,,,
95,2020-04-03,D,23.0,51.0,16.0,,,,,,,6.0,17.0,,,,
95,2020-04-03,E,28.0,55.0,22.0,,,,,,,3.0,23.0,,,,
971,2020-04-03,0,8.0,151.0,4.0,7.0,1.0,76.0,75.0,3.0,1.0,,,,,,
971,2020-04-03,A,3.0,34.0,0.0,,,,,,,,,,,,
971,2020-04-03,B,0.0,57.0,0.0,,,,,,,,,,,,
971,2020-04-03,C,3.0,26.0,2.0,,,,,,,,,,,,
971,2020-04-03,D,0.0,12.0,0.0,,,,,,,,,,,,
971,2020-04-03,E,2.0,22.0,2.0,,,,,,,,,,,,
972,2020-04-03,0,,,,,,,,,,0.0,90.0,0.0,0.0,30.0,60.0
972,2020-04-03,A,,,,,,,,,,0.0,11.0,,,,
972,2020-04-03,B,,,,,,,,,,0.0,26.0,,,,
972,2020-04-03,C,,,,,,,,,,0.0,16.0,,,,
972,2020-04-03,D,,,,,,,,,,0.0,10.0,,,,
972,2020-04-03,E,,,,,,,,,,0.0,27.0,,,,
973,2020-04-03,0,4.0,153.0,0.0,2.0,2.0,69.0,84.0,0.0,0.0,,,,,,
973,2020-04-03,A,0.0,32.0,0.0,,,,,,,,,,,,
973,2020-04-03,B,3.0,78.0,0.0,,,,,,,,,,,,
973,2020-04-03,C,1.0,31.0,0.0,,,,,,,,,,,,
973,2020-04-03,D,0.0,7.0,0.0,,,,,,,,,,,,
973,2020-04-03,E,0.0,5.0,0.0,,,,,,,,,,,,
974,2020-04-03,0,8.0,261.0,6.0,7.0,1.0,138.0,123.0,5.0,1.0,,,,,,
974,2020-04-03,A,2.0,46.0,0.0,,,,,,,,,,,,
974,2020-04-03,B,1.0,86.0,1.0,,,,,,,,,,,,
974,2020-04-03,C,3.0,65.0,3.0,,,,,,,,,,,,
974,2020-04-03,D,1.0,27.0,1.0,,,,,,,,,,,,
974,2020-04-03,E,1.0,37.0,1.0,,,,,,,,,,,,
976,2020-04-03,0,6.0,73.0,2.0,2.0,4.0,32.0,41.0,0.0,2.0,,,,,,
976,2020-04-03,A,0.0,15.0,0.0,,,,,,,,,,,,
976,2020-04-03,B,1.0,34.0,0.0,,,,,,,,,,,,
976,2020-04-03,C,5.0,18.0,2.0,,,,,,,,,,,,
976,2020-04-03,D,0.0,2.0,0.0,,,,,,,,,,,,
976,2020-04-03,E,0.0,4.0,0.0,,,,,,,,,,,,
01,2020-04-04,0,21.0,165.0,11.0,8.0,13.0,96.0,69.0,6.0,5.0,,,,,,
01,2020-04-04,A,0.0,17.0,0.0,,,,,,,,,,,,
01,2020-04-04,B,8.0,56.0,2.0,,,,,,,,,,,,
01,2020-04-04,C,5.0,42.0,3.0,,,,,,,,,,,,
01,2020-04-04,D,3.0,24.0,1.0,,,,,,,,,,,,
01,2020-04-04,E,5.0,26.0,5.0,,,,,,,,,,,,
02,2020-04-04,0,70.0,255.0,27.0,30.0,40.0,114.0,141.0,13.0,14.0,13.0,158.0,5.0,8.0,65.0,93.0
02,2020-04-04,A,0.0,42.0,0.0,,,,,,,1.0,28.0,,,,
02,2020-04-04,B,21.0,77.0,1.0,,,,,,,6.0,60.0,,,,
02,2020-04-04,C,19.0,58.0,4.0,,,,,,,4.0,38.0,,,,
02,2020-04-04,D,12.0,25.0,10.0,,,,,,,0.0,11.0,,,,
02,2020-04-04,E,18.0,53.0,12.0,,,,,,,2.0,20.0,,,,
03,2020-04-04,0,9.0,105.0,7.0,4.0,5.0,50.0,55.0,3.0,4.0,,,,,,
03,2020-04-04,A,0.0,8.0,0.0,,,,,,,,,,,,
03,2020-04-04,B,1.0,40.0,1.0,,,,,,,,,,,,
03,2020-04-04,C,2.0,20.0,1.0,,,,,,,,,,,,
03,2020-04-04,D,2.0,15.0,1.0,,,,,,,,,,,,
03,2020-04-04,E,4.0,22.0,4.0,,,,,,,,,,,,
04,2020-04-04,0,3.0,105.0,1.0,2.0,1.0,59.0,46.0,1.0,0.0,,,,,,
04,2020-04-04,A,0.0,13.0,0.0,,,,,,,,,,,,
04,2020-04-04,B,2.0,29.0,0.0,,,,,,,,,,,,
04,2020-04-04,C,1.0,26.0,1.0,,,,,,,,,,,,
04,2020-04-04,D,0.0,11.0,0.0,,,,,,,,,,,,
04,2020-04-04,E,0.0,26.0,0.0,,,,,,,,,,,,
05,2020-04-04,0,1.0,89.0,0.0,1.0,0.0,42.0,47.0,0.0,0.0,,,,,,
05,2020-04-04,A,0.0,11.0,0.0,,,,,,,,,,,,
05,2020-04-04,B,1.0,32.0,0.0,,,,,,,,,,,,
05,2020-04-04,C,0.0,18.0,0.0,,,,,,,,,,,,
05,2020-04-04,D,0.0,13.0,0.0,,,,,,,,,,,,
05,2020-04-04,E,0.0,15.0,0.0,,,,,,,,,,,,
06,2020-04-04,0,53.0,449.0,38.0,25.0,28.0,234.0,215.0,18.0,20.0,40.0,190.0,17.0,23.0,77.0,113.0
06,2020-04-04,A,0.0,59.0,0.0,,,,,,,4.0,26.0,,,,
06,2020-04-04,B,12.0,149.0,5.0,,,,,,,21.0,75.0,,,,
06,2020-04-04,C,16.0,95.0,8.0,,,,,,,9.0,40.0,,,,
06,2020-04-04,D,8.0,49.0,8.0,,,,,,,2.0,14.0,,,,
06,2020-04-04,E,17.0,97.0,17.0,,,,,,,4.0,35.0,,,,
07,2020-04-04,0,22.0,94.0,5.0,7.0,15.0,44.0,50.0,1.0,4.0,,,,,,
07,2020-04-04,A,0.0,2.0,0.0,,,,,,,,,,,,
07,2020-04-04,B,9.0,28.0,0.0,,,,,,,,,,,,
07,2020-04-04,C,6.0,37.0,0.0,,,,,,,,,,,,
07,2020-04-04,D,1.0,8.0,1.0,,,,,,,,,,,,
07,2020-04-04,E,6.0,19.0,4.0,,,,,,,,,,,,
08,2020-04-04,0,0.0,134.0,0.0,0.0,0.0,66.0,68.0,0.0,0.0,,,,,,
08,2020-04-04,A,0.0,26.0,0.0,,,,,,,,,,,,
08,2020-04-04,B,0.0,45.0,0.0,,,,,,,,,,,,
08,2020-04-04,C,0.0,27.0,0.0,,,,,,,,,,,,
08,2020-04-04,D,0.0,15.0,0.0,,,,,,,,,,,,
08,2020-04-04,E,0.0,21.0,0.0,,,,,,,,,,,,
09,2020-04-04,0,3.0,83.0,1.0,1.0,2.0,45.0,38.0,1.0,0.0,,,,,,
09,2020-04-04,A,0.0,6.0,0.0,,,,,,,,,,,,
09,2020-04-04,B,1.0,30.0,0.0,,,,,,,,,,,,
09,2020-04-04,C,1.0,21.0,0.0,,,,,,,,,,,,
09,2020-04-04,D,0.0,10.0,0.0,,,,,,,,,,,,
09,2020-04-04,E,1.0,16.0,1.0,,,,,,,,,,,,
10,2020-04-04,0,17.0,95.0,8.0,5.0,12.0,43.0,51.0,4.0,4.0,8.0,72.0,1.0,7.0,35.0,37.0
10,2020-04-04,A,1.0,14.0,1.0,,,,,,,0.0,5.0,,,,
10,2020-04-04,B,6.0,33.0,0.0,,,,,,,5.0,40.0,,,,
10,2020-04-04,C,6.0,27.0,3.0,,,,,,,3.0,14.0,,,,
10,2020-04-04,D,1.0,5.0,1.0,,,,,,,0.0,3.0,,,,
10,2020-04-04,E,3.0,16.0,3.0,,,,,,,0.0,10.0,,,,
11,2020-04-04,0,14.0,163.0,3.0,4.0,10.0,83.0,80.0,1.0,2.0,,,,,,
11,2020-04-04,A,0.0,18.0,0.0,,,,,,,,,,,,
11,2020-04-04,B,8.0,50.0,0.0,,,,,,,,,,,,
11,2020-04-04,C,2.0,44.0,1.0,,,,,,,,,,,,
11,2020-04-04,D,1.0,21.0,0.0,,,,,,,,,,,,
11,2020-04-04,E,3.0,30.0,2.0,,,,,,,,,,,,
12,2020-04-04,0,0.0,64.0,0.0,0.0,0.0,41.0,23.0,0.0,0.0,,,,,,
12,2020-04-04,A,0.0,4.0,0.0,,,,,,,,,,,,
12,2020-04-04,B,0.0,21.0,0.0,,,,,,,,,,,,
12,2020-04-04,C,0.0,13.0,0.0,,,,,,,,,,,,
12,2020-04-04,D,0.0,12.0,0.0,,,,,,,,,,,,
12,2020-04-04,E,0.0,14.0,0.0,,,,,,,,,,,,
13,2020-04-04,0,65.0,781.0,38.0,30.0,35.0,399.0,382.0,17.0,21.0,28.0,269.0,10.0,18.0,108.0,161.0
13,2020-04-04,A,0.0,107.0,0.0,,,,,,,1.0,58.0,,,,
13,2020-04-04,B,19.0,275.0,4.0,,,,,,,13.0,91.0,,,,
13,2020-04-04,C,23.0,203.0,14.0,,,,,,,9.0,60.0,,,,
13,2020-04-04,D,9.0,63.0,7.0,,,,,,,2.0,21.0,,,,
13,2020-04-04,E,14.0,133.0,13.0,,,,,,,3.0,39.0,,,,
14,2020-04-04,0,18.0,227.0,8.0,6.0,12.0,124.0,103.0,1.0,7.0,40.0,256.0,12.0,28.0,91.0,165.0
14,2020-04-04,A,1.0,32.0,0.0,,,,,,,2.0,46.0,,,,
14,2020-04-04,B,8.0,84.0,1.0,,,,,,,23.0,113.0,,,,
14,2020-04-04,C,4.0,50.0,2.0,,,,,,,13.0,48.0,,,,
14,2020-04-04,D,2.0,25.0,2.0,,,,,,,1.0,18.0,,,,
14,2020-04-04,E,3.0,36.0,3.0,,,,,,,1.0,31.0,,,,
15,2020-04-04,0,6.0,51.0,1.0,3.0,3.0,27.0,24.0,1.0,0.0,,,,,,
15,2020-04-04,A,0.0,8.0,0.0,,,,,,,,,,,,
15,2020-04-04,B,3.0,14.0,0.0,,,,,,,,,,,,
15,2020-04-04,C,1.0,8.0,0.0,,,,,,,,,,,,
15,2020-04-04,D,1.0,9.0,0.0,,,,,,,,,,,,
15,2020-04-04,E,1.0,12.0,1.0,,,,,,,,,,,,
16,2020-04-04,0,12.0,135.0,2.0,6.0,6.0,74.0,61.0,2.0,0.0,,,,,,
16,2020-04-04,A,0.0,14.0,0.0,,,,,,,,,,,,
16,2020-04-04,B,4.0,49.0,0.0,,,,,,,,,,,,
16,2020-04-04,C,5.0,32.0,1.0,,,,,,,,,,,,
16,2020-04-04,D,1.0,15.0,1.0,,,,,,,,,,,,
16,2020-04-04,E,2.0,25.0,0.0,,,,,,,,,,,,
17,2020-04-04,0,21.0,255.0,13.0,7.0,14.0,132.0,123.0,4.0,9.0,12.0,52.0,4.0,8.0,23.0,29.0
17,2020-04-04,A,1.0,28.0,0.0,,,,,,,1.0,4.0,,,,
17,2020-04-04,B,2.0,66.0,1.0,,,,,,,7.0,22.0,,,,
17,2020-04-04,C,6.0,57.0,2.0,,,,,,,3.0,12.0,,,,
17,2020-04-04,D,4.0,39.0,2.0,,,,,,,0.0,5.0,,,,
17,2020-04-04,E,8.0,65.0,8.0,,,,,,,1.0,9.0,,,,
18,2020-04-04,0,10.0,78.0,1.0,7.0,3.0,44.0,34.0,1.0,0.0,7.0,71.0,5.0,2.0,37.0,34.0
18,2020-04-04,A,0.0,4.0,0.0,,,,,,,0.0,5.0,,,,
18,2020-04-04,B,2.0,28.0,1.0,,,,,,,6.0,38.0,,,,
18,2020-04-04,C,2.0,18.0,0.0,,,,,,,0.0,15.0,,,,
18,2020-04-04,D,2.0,9.0,0.0,,,,,,,0.0,7.0,,,,
18,2020-04-04,E,4.0,19.0,0.0,,,,,,,1.0,6.0,,,,
19,2020-04-04,0,15.0,96.0,13.0,7.0,8.0,53.0,43.0,5.0,8.0,,,,,,
19,2020-04-04,A,0.0,13.0,0.0,,,,,,,,,,,,
19,2020-04-04,B,5.0,28.0,3.0,,,,,,,,,,,,
19,2020-04-04,C,5.0,20.0,5.0,,,,,,,,,,,,
19,2020-04-04,D,1.0,8.0,1.0,,,,,,,,,,,,
19,2020-04-04,E,4.0,27.0,4.0,,,,,,,,,,,,
21,2020-04-04,0,23.0,137.0,6.0,4.0,19.0,79.0,58.0,1.0,5.0,22.0,74.0,5.0,17.0,28.0,46.0
21,2020-04-04,A,0.0,13.0,0.0,,,,,,,2.0,10.0,,,,
21,2020-04-04,B,9.0,54.0,0.0,,,,,,,15.0,36.0,,,,
21,2020-04-04,C,10.0,34.0,2.0,,,,,,,4.0,9.0,,,,
21,2020-04-04,D,0.0,13.0,0.0,,,,,,,0.0,6.0,,,,
21,2020-04-04,E,4.0,23.0,4.0,,,,,,,1.0,13.0,,,,
22,2020-04-04,0,15.0,175.0,12.0,5.0,10.0,81.0,94.0,4.0,8.0,,,,,,
22,2020-04-04,A,0.0,24.0,0.0,,,,,,,,,,,,
22,2020-04-04,B,1.0,47.0,1.0,,,,,,,,,,,,
22,2020-04-04,C,5.0,46.0,3.0,,,,,,,,,,,,
22,2020-04-04,D,0.0,16.0,0.0,,,,,,,,,,,,
22,2020-04-04,E,9.0,42.0,8.0,,,,,,,,,,,,
23,2020-04-04,0,11.0,50.0,2.0,3.0,8.0,19.0,31.0,1.0,1.0,,,,,,
23,2020-04-04,A,0.0,3.0,0.0,,,,,,,,,,,,
23,2020-04-04,B,9.0,20.0,1.0,,,,,,,,,,,,
23,2020-04-04,C,1.0,10.0,0.0,,,,,,,,,,,,
23,2020-04-04,D,0.0,4.0,0.0,,,,,,,,,,,,
23,2020-04-04,E,1.0,13.0,1.0,,,,,,,,,,,,
24,2020-04-04,0,21.0,125.0,9.0,6.0,15.0,62.0,63.0,2.0,7.0,,,,,,
24,2020-04-04,A,0.0,5.0,0.0,,,,,,,,,,,,
24,2020-04-04,B,12.0,59.0,4.0,,,,,,,,,,,,
24,2020-04-04,C,3.0,26.0,1.0,,,,,,,,,,,,
24,2020-04-04,D,2.0,16.0,1.0,,,,,,,,,,,,
24,2020-04-04,E,4.0,19.0,3.0,,,,,,,,,,,,
25,2020-04-04,0,19.0,135.0,10.0,13.0,6.0,71.0,64.0,6.0,4.0,10.0,111.0,2.0,8.0,49.0,62.0
25,2020-04-04,A,4.0,26.0,2.0,,,,,,,0.0,11.0,,,,
25,2020-04-04,B,3.0,35.0,0.0,,,,,,,4.0,35.0,,,,
25,2020-04-04,C,5.0,32.0,2.0,,,,,,,4.0,29.0,,,,
25,2020-04-04,D,3.0,15.0,2.0,,,,,,,1.0,17.0,,,,
25,2020-04-04,E,4.0,27.0,4.0,,,,,,,1.0,18.0,,,,
26,2020-04-04,0,21.0,154.0,10.0,9.0,12.0,79.0,75.0,5.0,5.0,,,,,,
26,2020-04-04,A,1.0,23.0,0.0,,,,,,,,,,,,
26,2020-04-04,B,8.0,45.0,0.0,,,,,,,,,,,,
26,2020-04-04,C,2.0,44.0,0.0,,,,,,,,,,,,
26,2020-04-04,D,3.0,13.0,3.0,,,,,,,,,,,,
26,2020-04-04,E,7.0,29.0,7.0,,,,,,,,,,,,
27,2020-04-04,0,5.0,130.0,0.0,1.0,4.0,70.0,60.0,0.0,0.0,,,,,,
27,2020-04-04,A,0.0,12.0,0.0,,,,,,,,,,,,
27,2020-04-04,B,4.0,52.0,0.0,,,,,,,,,,,,
27,2020-04-04,C,1.0,32.0,0.0,,,,,,,,,,,,
27,2020-04-04,D,0.0,10.0,0.0,,,,,,,,,,,,
27,2020-04-04,E,0.0,24.0,0.0,,,,,,,,,,,,
28,2020-04-04,0,10.0,185.0,4.0,4.0,6.0,111.0,74.0,2.0,2.0,,,,,,
28,2020-04-04,A,0.0,18.0,0.0,,,,,,,,,,,,
28,2020-04-04,B,2.0,65.0,1.0,,,,,,,,,,,,
28,2020-04-04,C,4.0,46.0,1.0,,,,,,,,,,,,
28,2020-04-04,D,3.0,23.0,1.0,,,,,,,,,,,,
28,2020-04-04,E,1.0,33.0,1.0,,,,,,,,,,,,
29,2020-04-04,0,4.0,377.0,0.0,1.0,3.0,180.0,197.0,0.0,0.0,4.0,97.0,1.0,3.0,37.0,60.0
29,2020-04-04,A,0.0,59.0,0.0,,,,,,,0.0,17.0,,,,
29,2020-04-04,B,3.0,123.0,0.0,,,,,,,2.0,39.0,,,,
29,2020-04-04,C,1.0,69.0,0.0,,,,,,,0.0,17.0,,,,
29,2020-04-04,D,0.0,45.0,0.0,,,,,,,1.0,10.0,,,,
29,2020-04-04,E,0.0,81.0,0.0,,,,,,,1.0,14.0,,,,
2A,2020-04-04,0,1.0,54.0,0.0,0.0,1.0,30.0,24.0,0.0,0.0,18.0,56.0,8.0,10.0,23.0,33.0
2A,2020-04-04,A,0.0,5.0,0.0,,,,,,,3.0,12.0,,,,
2A,2020-04-04,B,1.0,16.0,0.0,,,,,,,7.0,23.0,,,,
2A,2020-04-04,C,0.0,18.0,0.0,,,,,,,6.0,9.0,,,,
2A,2020-04-04,D,0.0,7.0,0.0,,,,,,,0.0,6.0,,,,
2A,2020-04-04,E,0.0,8.0,0.0,,,,,,,2.0,6.0,,,,
2B,2020-04-04,0,9.0,67.0,5.0,3.0,6.0,31.0,36.0,2.0,3.0,,,,,,
2B,2020-04-04,A,1.0,9.0,0.0,,,,,,,,,,,,
2B,2020-04-04,B,1.0,14.0,0.0,,,,,,,,,,,,
2B,2020-04-04,C,3.0,19.0,1.0,,,,,,,,,,,,
2B,2020-04-04,D,2.0,7.0,2.0,,,,,,,,,,,,
2B,2020-04-04,E,2.0,18.0,2.0,,,,,,,,,,,,
30,2020-04-04,0,14.0,274.0,3.0,8.0,6.0,134.0,140.0,2.0,1.0,17.0,90.0,8.0,9.0,37.0,53.0
30,2020-04-04,A,2.0,44.0,1.0,,,,,,,1.0,16.0,,,,
30,2020-04-04,B,9.0,96.0,1.0,,,,,,,10.0,40.0,,,,
30,2020-04-04,C,3.0,64.0,1.0,,,,,,,4.0,19.0,,,,
30,2020-04-04,D,0.0,25.0,0.0,,,,,,,0.0,4.0,,,,
30,2020-04-04,E,0.0,45.0,0.0,,,,,,,2.0,11.0,,,,
31,2020-04-04,0,51.0,412.0,29.0,25.0,26.0,221.0,191.0,15.0,14.0,25.0,173.0,8.0,17.0,69.0,104.0
31,2020-04-04,A,4.0,65.0,1.0,,,,,,,3.0,25.0,,,,
31,2020-04-04,B,20.0,142.0,8.0,,,,,,,16.0,83.0,,,,
31,2020-04-04,C,15.0,99.0,11.0,,,,,,,6.0,30.0,,,,
31,2020-04-04,D,5.0,43.0,3.0,,,,,,,0.0,12.0,,,,
31,2020-04-04,E,7.0,63.0,6.0,,,,,,,0.0,23.0,,,,
32,2020-04-04,0,10.0,57.0,9.0,1.0,9.0,25.0,32.0,1.0,8.0,,,,,,
32,2020-04-04,A,0.0,7.0,0.0,,,,,,,,,,,,
32,2020-04-04,B,3.0,13.0,2.0,,,,,,,,,,,,
32,2020-04-04,C,1.0,14.0,1.0,,,,,,,,,,,,
32,2020-04-04,D,0.0,7.0,0.0,,,,,,,,,,,,
32,2020-04-04,E,6.0,16.0,6.0,,,,,,,,,,,,
33,2020-04-04,0,55.0,533.0,27.0,23.0,32.0,258.0,275.0,12.0,15.0,87.0,666.0,32.0,55.0,272.0,394.0
33,2020-04-04,A,2.0,82.0,2.0,,,,,,,9.0,122.0,,,,
33,2020-04-04,B,22.0,190.0,4.0,,,,,,,57.0,292.0,,,,
33,2020-04-04,C,7.0,105.0,2.0,,,,,,,13.0,133.0,,,,
33,2020-04-04,D,6.0,51.0,3.0,,,,,,,2.0,43.0,,,,
33,2020-04-04,E,18.0,105.0,16.0,,,,,,,6.0,76.0,,,,
34,2020-04-04,0,31.0,448.0,18.0,12.0,19.0,231.0,217.0,9.0,9.0,12.0,67.0,4.0,8.0,16.0,51.0
34,2020-04-04,A,6.0,66.0,4.0,,,,,,,1.0,10.0,,,,
34,2020-04-04,B,7.0,178.0,3.0,,,,,,,6.0,19.0,,,,
34,2020-04-04,C,10.0,102.0,3.0,,,,,,,3.0,16.0,,,,
34,2020-04-04,D,2.0,38.0,2.0,,,,,,,0.0,7.0,,,,
34,2020-04-04,E,6.0,64.0,6.0,,,,,,,2.0,15.0,,,,
35,2020-04-04,0,34.0,310.0,17.0,18.0,16.0,172.0,138.0,10.0,7.0,27.0,195.0,10.0,17.0,83.0,112.0
35,2020-04-04,A,1.0,47.0,1.0,,,,,,,3.0,30.0,,,,
35,2020-04-04,B,14.0,109.0,3.0,,,,,,,10.0,83.0,,,,
35,2020-04-04,C,7.0,57.0,3.0,,,,,,,10.0,34.0,,,,
35,2020-04-04,D,2.0,20.0,1.0,,,,,,,1.0,11.0,,,,
35,2020-04-04,E,10.0,77.0,9.0,,,,,,,3.0,37.0,,,,
36,2020-04-04,0,0.0,54.0,0.0,0.0,0.0,30.0,24.0,0.0,0.0,,,,,,
36,2020-04-04,A,0.0,5.0,0.0,,,,,,,,,,,,
36,2020-04-04,B,0.0,16.0,0.0,,,,,,,,,,,,
36,2020-04-04,C,0.0,14.0,0.0,,,,,,,,,,,,
36,2020-04-04,D,0.0,5.0,0.0,,,,,,,,,,,,
36,2020-04-04,E,0.0,14.0,0.0,,,,,,,,,,,,
37,2020-04-04,0,15.0,204.0,4.0,6.0,9.0,103.0,101.0,3.0,1.0,1.0,141.0,0.0,1.0,56.0,85.0
37,2020-04-04,A,0.0,47.0,0.0,,,,,,,0.0,28.0,,,,
37,2020-04-04,B,4.0,49.0,0.0,,,,,,,0.0,67.0,,,,
37,2020-04-04,C,6.0,46.0,1.0,,,,,,,0.0,22.0,,,,
37,2020-04-04,D,2.0,20.0,1.0,,,,,,,1.0,9.0,,,,
37,2020-04-04,E,3.0,42.0,2.0,,,,,,,0.0,15.0,,,,
38,2020-04-04,0,45.0,452.0,14.0,17.0,28.0,232.0,220.0,5.0,9.0,21.0,170.0,9.0,12.0,75.0,95.0
38,2020-04-04,A,1.0,66.0,0.0,,,,,,,0.0,17.0,,,,
38,2020-04-04,B,24.0,161.0,1.0,,,,,,,13.0,80.0,,,,
38,2020-04-04,C,8.0,92.0,3.0,,,,,,,4.0,31.0,,,,
38,2020-04-04,D,3.0,44.0,2.0,,,,,,,1.0,15.0,,,,
38,2020-04-04,E,9.0,89.0,8.0,,,,,,,3.0,27.0,,,,
39,2020-04-04,0,17.0,125.0,7.0,5.0,12.0,54.0,71.0,2.0,5.0,,,,,,
