#Source de ce jeu de données : https://coronavirus.politologue.com - Les données proposées dans ce fichier sont une compilation des données proposées par le CSSE (The Johns Hopkins University) https://gisanddata.maps.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6
#Les données de ce fichier sont celles qui sont produites pour générer les graphiques sur https: //coronavirus.politologue.com
#Vous pouvez utiliser ces données sans problème et une référence à https://coronavirus.politologue.com sera appréciable
Date;Pays;Infections;Deces;Guerisons;TauxDeces;TauxGuerison;TauxInfection
2020-03-22;Monaco;23;0;1;0.00;4.35;95.65
2020-03-22;Moldavie;94;1;1;1.06;1.06;97.87
2020-03-22;Montenegro;21;0;0;0.00;0.00;100.00
2020-03-22;Saint Martin;5;0;0;0.00;0.00;100.00
2020-03-22;Madagascar;3;0;0;0.00;0.00;100.00
2020-03-22;Macédoine;115;1;1;0.87;0.87;98.26
2020-03-22;Mongolie;10;0;0;0.00;0.00;100.00
2020-03-22;Macao;20;0;10;0.00;50.00;50.00
2020-03-22;Martinique;37;1;0;2.70;0.00;97.30
2020-03-22;Mauritanie;2;0;0;0.00;0.00;100.00
2020-03-22;Malte;90;0;2;0.00;2.22;97.78
2020-03-22;Maurice;28;2;0;7.14;0.00;92.86
2020-03-22;Maldives;13;0;3;0.00;23.08;76.92
2020-03-22;Mexique;251;2;4;0.80;1.59;97.61
2020-03-22;Malaisie;1306;10;139;0.77;10.64;88.59
2020-03-22;Mozambique;1;0;0;0.00;0.00;100.00
2020-03-22;Namibie;3;0;0;0.00;0.00;100.00
2020-03-22;Nouvelle-Calédonie;4;0;0;0.00;0.00;100.00
2020-03-22;Niger;2;0;0;0.00;0.00;100.00
2020-03-22;Nigéria;30;0;2;0.00;6.67;93.33
2020-03-22;Nicaragua;2;0;0;0.00;0.00;100.00
2020-03-22;Pays-Bas;4217;180;3;4.27;0.07;95.66
2020-03-22;Norvège;2263;7;6;0.31;0.27;99.43
2020-03-22;Népal;1;0;1;0.00;100.00;0.00
2020-03-22;Nouvelle-Zélande;102;0;0;0.00;0.00;100.00
2020-03-22;Oman;55;0;17;0.00;30.91;69.09
2020-03-22;Panama;313;3;1;0.96;0.32;98.72
2020-03-22;Pérou;363;5;1;1.38;0.28;98.35
2020-03-22;Polynésie Française;15;0;0;0.00;0.00;100.00
2020-03-22;Papouasie-Nouvelle-Guinée;1;0;0;0.00;0.00;100.00
2020-03-22;Philippines;380;25;15;6.58;3.95;89.47
2020-03-22;Pakistan;776;4;13;0.52;1.68;97.81
2020-03-22;Pologne;634;7;13;1.10;2.05;96.85
2020-03-22;Porto Rico;0;1;0;0.00;0.00;0.00
2020-03-22;Portugal;1600;14;5;0.88;0.31;98.81
2020-03-22;Paraguay;22;1;0;4.55;0.00;95.45
2020-03-22;Qatar;494;0;33;0.00;6.68;93.32
2020-03-22;Réunion;47;0;1;0.00;2.13;97.87
2020-03-22;Roumanie;433;3;64;0.69;14.78;84.53
2020-03-22;Serbie;222;2;2;0.90;0.90;98.20
2020-03-22;Fédération de Russie;367;1;16;0.27;4.36;95.37
2020-03-22;Rwanda;19;0;0;0.00;0.00;100.00
2020-03-22;Arabie Saoudite;511;0;17;0.00;3.33;96.67
2020-03-22;Seychelles;7;0;0;0.00;0.00;100.00
2020-03-22;Soudan;2;1;0;50.00;0.00;50.00
2020-03-22;Suède;1931;21;16;1.09;0.83;98.08
2020-03-22;Singapour;455;2;144;0.44;31.65;67.91
2020-03-22;Slovénie;414;2;0;0.48;0.00;99.52
2020-03-22;Slovaquie;185;0;7;0.00;3.78;96.22
2020-03-22;Saint-Marin;175;20;4;11.43;2.29;86.29
2020-03-22;Sénégal;67;0;5;0.00;7.46;92.54
2020-03-22;Somalie;1;0;0;0.00;0.00;100.00
2020-03-22;Suriname;5;0;0;0.00;0.00;100.00
2020-03-22;El Salvador;3;0;0;0.00;0.00;100.00
2020-03-22;Syrie;1;0;0;0.00;0.00;100.00
2020-03-22;Eswatini;4;0;0;0.00;0.00;100.00
2020-03-22;Tchad;1;0;0;0.00;0.00;100.00
2020-03-22;Togo;16;0;0;0.00;0.00;100.00
2020-03-22;Thaïlande;599;1;44;0.17;7.35;92.49
2020-03-22;Timor-Leste;1;0;0;0.00;0.00;100.00
2020-03-22;Tunisie;75;3;1;4.00;1.33;94.67
2020-03-22;Turquie;1236;30;0;2.43;0.00;97.57
2020-03-22;Trinité-et-Tobago;50;0;0;0.00;0.00;100.00
2020-03-22;Taïwan;169;2;28;1.18;16.57;82.25
2020-03-22;Tanzanie;12;0;0;0.00;0.00;100.00
2020-03-22;Ukraine;73;3;1;4.11;1.37;94.52
2020-03-22;Ouganda;1;0;0;0.00;0.00;100.00
2020-03-22;États-Unis;33848;427;0;1.26;0.00;98.74
2020-03-22;Uruguay;135;0;0;0.00;0.00;100.00
2020-03-22;Ouzbékistan;43;0;0;0.00;0.00;100.00
2020-03-22;Vatican;1;0;0;0.00;0.00;100.00
2020-03-22;St-Vincent / Grenadines;1;0;0;0.00;0.00;100.00
2020-03-22;Venezuela;70;0;15;0.00;21.43;78.57
2020-03-22;Viet Nam;113;0;17;0.00;15.04;84.96
2020-03-22;Kosovo;2;0;0;0.00;0.00;100.00
2020-03-22;Mayotte;11;0;0;0.00;0.00;100.00
2020-03-22;Afrique du Sud;274;0;2;0.00;0.73;99.27
2020-03-22;Zambie;3;0;0;0.00;0.00;100.00
2020-03-22;Zimbabwe;3;0;0;0.00;0.00;100.00
2020-03-22;Autres;712;8;567;1.12;79.63;19.24
2020-03-21;Andorre;88;0;1;0.00;1.14;98.86
2020-03-21;Émirats Arabes Unis;153;2;38;1.31;24.84;73.86
2020-03-21;Afghanistan;24;0;1;0.00;4.17;95.83
2020-03-21;Antigua-et-Barbuda;1;0;0;0.00;0.00;100.00
2020-03-21;Albanie;76;2;2;2.63;2.63;94.74
2020-03-21;Arménie;160;0;1;0.00;0.63;99.38
2020-03-21;Angola;2;0;0;0.00;0.00;100.00
2020-03-21;Argentine;158;4;3;2.53;1.90;95.57
2020-03-21;Autriche;2814;8;9;0.28;0.32;99.40
2020-03-21;Australie;1071;7;26;0.65;2.43;96.92
2020-03-21;Azerbaïdjan;53;1;11;1.89;20.75;77.36
2020-03-21;Bosnie-Herzégovine;93;1;2;1.08;2.15;96.77
2020-03-21;Barbade;6;0;0;0.00;0.00;100.00
2020-03-21;Bangladesh;25;2;3;8.00;12.00;80.00
2020-03-21;Belgique;2815;67;263;2.38;9.34;88.28
2020-03-21;Burkina Faso;64;2;5;3.13;7.81;89.06
2020-03-21;Bulgarie;163;3;3;1.84;1.84;96.32
2020-03-21;Bahreïn;305;1;125;0.33;40.98;58.69
2020-03-21;Bénin;2;0;0;0.00;0.00;100.00
2020-03-21;Saint Barthélemy;3;0;0;0.00;0.00;100.00
2020-03-21;Brunéi Darussalam;83;0;2;0.00;2.41;97.59
2020-03-21;Bolivie;19;0;0;0.00;0.00;100.00
2020-03-21;Brésil;1021;15;2;1.47;0.20;98.33
2020-03-21;Bahamas;4;0;0;0.00;0.00;100.00
2020-03-21;Bhoutan;2;0;0;0.00;0.00;100.00
2020-03-21;Bélarus;76;0;15;0.00;19.74;80.26
2020-03-21;Canada;1278;19;10;1.49;0.78;97.73
2020-03-21;Rép. Dém. du Congo;23;1;0;4.35;0.00;95.65
2020-03-21;République Centrafricaine;3;0;0;0.00;0.00;100.00
2020-03-21;Congo (Brazzaville);3;0;0;0.00;0.00;100.00
2020-03-21;Suisse;6575;75;15;1.14;0.23;98.63
2020-03-21;Côte d'Ivoire;14;0;1;0.00;7.14;92.86
2020-03-21;Chili;537;0;6;0.00;1.12;98.88
2020-03-21;Cameroun;27;0;0;0.00;0.00;100.00
2020-03-21;Chine;81014;3255;71749;4.02;88.56;7.42
2020-03-21;Colombie;196;0;1;0.00;0.51;99.49
2020-03-21;Costa Rica;117;2;2;1.71;1.71;96.58
2020-03-21;Cuba;21;1;0;4.76;0.00;95.24
2020-03-21;Cap-vert;4;0;0;0.00;0.00;100.00
2020-03-21;Chypre;84;0;0;0.00;0.00;100.00
2020-03-21;République Tchèque;995;0;6;0.00;0.60;99.40
2020-03-21;Allemagne;22213;84;233;0.38;1.05;98.57
2020-03-21;Djibouti;1;0;0;0.00;0.00;100.00
2020-03-21;Danemark;1328;13;1;0.98;0.08;98.95
2020-03-21;République Dominicaine;112;2;0;1.79;0.00;98.21
2020-03-21;Algérie;139;15;32;10.79;23.02;66.19
2020-03-21;Équateur;506;7;3;1.38;0.59;98.02
2020-03-21;Estonie;306;0;1;0.00;0.33;99.67
2020-03-21;Égypte;294;10;41;3.40;13.95;82.65
2020-03-21;Érythrée;1;0;0;0.00;0.00;100.00
2020-03-21;Espagne;25374;1375;2125;5.42;8.37;86.21
2020-03-21;Éthiopie;9;0;0;0.00;0.00;100.00
2020-03-21;Finlande;523;1;10;0.19;1.91;97.90
2020-03-21;Fidji;1;0;0;0.00;0.00;100.00
2020-03-21;Îles Féroé;92;0;0;0.00;0.00;100.00
2020-03-21;France;14301;562;12;3.93;0.08;95.99
2020-03-21;Gabon;4;1;0;25.00;0.00;75.00
2020-03-21;Royaume-Uni;5057;234;65;4.63;1.29;94.09
2020-03-21;Géorgie;49;0;1;0.00;2.04;97.96
2020-03-21;Guyane Française;18;0;6;0.00;33.33;66.67
2020-03-21;Guernsey;0;0;0;0.00;0.00;0.00
2020-03-21;Ghana;19;1;0;5.26;0.00;94.74
2020-03-21;Gibraltar;10;0;2;0.00;20.00;80.00
2020-03-21;Groenland;0;0;0;0.00;0.00;0.00
2020-03-21;Gambie;1;0;0;0.00;0.00;100.00
2020-03-21;Guinée;2;0;0;0.00;0.00;100.00
2020-03-21;Guadeloupe;53;0;0;0.00;0.00;100.00
2020-03-21;Guinée Équatoriale;6;0;0;0.00;0.00;100.00
2020-03-21;Grèce;530;13;19;2.45;3.58;93.96
2020-03-21;Guatemala;17;1;0;5.88;0.00;94.12
2020-03-21;Guam;0;0;0;0.00;0.00;0.00
2020-03-21;Guyana;7;1;0;14.29;0.00;85.71
2020-03-21;Hong-Kong;273;4;98;1.47;35.90;62.64
2020-03-21;Honduras;24;0;0;0.00;0.00;100.00
2020-03-21;Croatie;206;1;5;0.49;2.43;97.09
2020-03-21;Haïti;2;0;0;0.00;0.00;100.00
2020-03-21;Hongrie;103;4;7;3.88;6.80;89.32
2020-03-21;Indonésie;450;38;15;8.44;3.33;88.22
2020-03-21;Irlande;785;3;5;0.38;0.64;98.98
2020-03-21;Israël;883;1;36;0.11;4.08;95.81
2020-03-21;Inde;330;4;23;1.21;6.97;91.82
2020-03-21;Iraq;214;17;51;7.94;23.83;68.22
2020-03-21;Iran;20610;1556;7635;7.55;37.05;55.41
2020-03-21;Islande;473;1;22;0.21;4.65;95.14
2020-03-21;Italie;53578;4825;6072;9.01;11.33;79.66
2020-03-21;Jersey;0;0;0;0.00;0.00;0.00
2020-03-21;Jamaïque;16;1;2;6.25;12.50;81.25
2020-03-21;Jordanie;85;0;1;0.00;1.18;98.82
2020-03-21;Japon;1007;35;232;3.48;23.04;73.49
2020-03-21;Kenya;7;0;0;0.00;0.00;100.00
2020-03-21;Kirghizistan;14;0;0;0.00;0.00;100.00
2020-03-21;Cambodge;53;0;1;0.00;1.89;98.11
2020-03-21;Corée du Sud;8799;102;1540;1.16;17.50;81.34
2020-03-21;Koweït;176;0;27;0.00;15.34;84.66
2020-03-21;Kazakhstan;53;0;0;0.00;0.00;100.00
2020-03-21;Liban;187;4;4;2.14;2.14;95.72
2020-03-21;Sainte-Lucie;2;0;0;0.00;0.00;100.00
2020-03-21;Liechtenstein;37;0;0;0.00;0.00;100.00
2020-03-21;Sri Lanka;77;0;1;0.00;1.30;98.70
2020-03-21;Libéria;3;0;0;0.00;0.00;100.00
2020-03-21;Lituanie;83;1;1;1.20;1.20;97.59
2020-03-21;Luxembourg;670;8;0;1.19;0.00;98.81
2020-03-21;Lettonie;124;0;1;0.00;0.81;99.19
2020-03-21;Maroc;96;3;3;3.13;3.13;93.75
2020-03-21;Monaco;11;0;0;0.00;0.00;100.00
2020-03-21;Moldavie;80;1;1;1.25;1.25;97.50
2020-03-21;Montenegro;14;0;0;0.00;0.00;100.00
2020-03-21;Saint Martin;4;0;0;0.00;0.00;100.00
2020-03-21;Madagascar;3;0;0;0.00;0.00;100.00
2020-03-21;Macédoine;85;0;1;0.00;1.18;98.82
2020-03-21;Mongolie;10;0;0;0.00;0.00;100.00
2020-03-21;Macao;18;0;10;0.00;55.56;44.44
2020-03-21;Martinique;32;1;0;3.13;0.00;96.88
2020-03-21;Mauritanie;2;0;0;0.00;0.00;100.00
2020-03-21;Malte;73;0;2;0.00;2.74;97.26
2020-03-21;Maurice;14;1;0;7.14;0.00;92.86
2020-03-21;Maldives;13;0;0;0.00;0.00;100.00
2020-03-21;Mexique;203;2;4;0.99;1.97;97.04
2020-03-21;Malaisie;1183;4;114;0.34;9.64;90.03
2020-03-21;Namibie;3;0;0;0.00;0.00;100.00
2020-03-21;Niger;1;0;0;0.00;0.00;100.00
2020-03-21;Nigéria;22;0;1;0.00;4.55;95.45
2020-03-21;Nicaragua;2;0;0;0.00;0.00;100.00
2020-03-21;Pays-Bas;3640;137;2;3.76;0.05;96.18
2020-03-21;Norvège;2118;7;1;0.33;0.05;99.62
2020-03-21;Népal;1;0;1;0.00;100.00;0.00
2020-03-21;Nouvelle-Zélande;52;0;0;0.00;0.00;100.00
2020-03-21;Oman;52;0;12;0.00;23.08;76.92
2020-03-21;Panama;200;1;0;0.50;0.00;99.50
2020-03-21;Pérou;318;5;1;1.57;0.31;98.11
2020-03-21;Papouasie-Nouvelle-Guinée;1;0;0;0.00;0.00;100.00
2020-03-21;Philippines;307;19;13;6.19;4.23;89.58
2020-03-21;Pakistan;730;3;13;0.41;1.78;97.81
2020-03-21;Pologne;536;5;1;0.93;0.19;98.88
2020-03-21;Porto Rico;0;0;0;0.00;0.00;0.00
2020-03-21;Portugal;1280;12;5;0.94;0.39;98.67
2020-03-21;Paraguay;18;1;0;5.56;0.00;94.44
2020-03-21;Qatar;481;0;27;0.00;5.61;94.39
2020-03-21;Réunion;45;0;0;0.00;0.00;100.00
2020-03-21;Roumanie;367;0;52;0.00;14.17;85.83
2020-03-21;Serbie;171;1;1;0.58;0.58;98.83
2020-03-21;Fédération de Russie;306;1;12;0.33;3.92;95.75
2020-03-21;Rwanda;17;0;0;0.00;0.00;100.00
2020-03-21;Arabie Saoudite;392;0;16;0.00;4.08;95.92
2020-03-21;Seychelles;7;0;0;0.00;0.00;100.00
2020-03-21;Soudan;2;1;0;50.00;0.00;50.00
2020-03-21;Suède;1763;20;16;1.13;0.91;97.96
2020-03-21;Singapour;432;2;140;0.46;32.41;67.13
2020-03-21;Slovénie;383;1;0;0.26;0.00;99.74
2020-03-21;Slovaquie;178;1;0;0.56;0.00;99.44
2020-03-21;Saint-Marin;144;20;4;13.89;2.78;83.33
2020-03-21;Sénégal;47;0;5;0.00;10.64;89.36
2020-03-21;Somalie;1;0;0;0.00;0.00;100.00
2020-03-21;Suriname;4;0;0;0.00;0.00;100.00
2020-03-21;El Salvador;3;0;0;0.00;0.00;100.00
2020-03-21;Eswatini;1;0;0;0.00;0.00;100.00
2020-03-21;Tchad;1;0;0;0.00;0.00;100.00
2020-03-21;Togo;16;0;1;0.00;6.25;93.75
2020-03-21;Thaïlande;411;1;42;0.24;10.22;89.54
2020-03-21;Timor-Leste;1;0;0;0.00;0.00;100.00
2020-03-21;Tunisie;60;1;0;1.67;0.00;98.33
2020-03-21;Turquie;670;9;0;1.34;0.00;98.66
2020-03-21;Trinité-et-Tobago;49;0;1;0.00;2.04;97.96
2020-03-21;Taïwan;153;2;28;1.31;18.30;80.39
2020-03-21;Tanzanie;6;0;0;0.00;0.00;100.00
2020-03-21;Ukraine;47;3;1;6.38;2.13;91.49
2020-03-21;Ouganda;1;0;0;0.00;0.00;100.00
2020-03-21;États-Unis;25493;307;171;1.20;0.67;98.12
2020-03-21;Uruguay;110;0;0;0.00;0.00;100.00
2020-03-21;Ouzbékistan;43;0;0;0.00;0.00;100.00
2020-03-21;Vatican;1;0;0;0.00;0.00;100.00
2020-03-21;St-Vincent / Grenadines;1;0;0;0.00;0.00;100.00
2020-03-21;Venezuela;70;0;0;0.00;0.00;100.00
2020-03-21;Viet Nam;94;0;17;0.00;18.09;81.91
2020-03-21;Kosovo;2;0;0;0.00;0.00;100.00
2020-03-21;Mayotte;7;0;0;0.00;0.00;100.00
2020-03-21;Afrique du Sud;240;0;0;0.00;0.00;100.00
2020-03-21;Zambie;2;0;0;0.00;0.00;100.00
2020-03-21;Zimbabwe;3;0;0;0.00;0.00;100.00
2020-03-21;Autres;712;8;325;1.12;45.65;53.23
2020-03-20;Andorre;75;0;1;0.00;1.33;98.67
2020-03-20;Émirats Arabes Unis;140;2;31;1.43;22.14;76.43
2020-03-20;Afghanistan;24;0;1;0.00;4.17;95.83
2020-03-20;Antigua-et-Barbuda;1;0;0;0.00;0.00;100.00
2020-03-20;Albanie;70;2;0;2.86;0.00;97.14
2020-03-20;Arménie;136;0;1;0.00;0.74;99.26
2020-03-20;Angola;1;0;0;0.00;0.00;100.00
2020-03-20;Argentine;128;3;3;2.34;2.34;95.31
2020-03-20;Autriche;2388;6;9;0.25;0.38;99.37
2020-03-20;Australie;791;7;26;0.88;3.29;95.83
2020-03-20;Azerbaïdjan;44;1;6;2.27;13.64;84.09
2020-03-20;Bosnie-Herzégovine;89;0;2;0.00;2.25;97.75
2020-03-20;Barbade;5;0;0;0.00;0.00;100.00
2020-03-20;Bangladesh;20;1;3;5.00;15.00;80.00
2020-03-20;Belgique;2257;37;1;1.64;0.04;98.32
2020-03-20;Burkina Faso;40;1;0;2.50;0.00;97.50
2020-03-20;Bulgarie;127;3;0;2.36;0.00;97.64
2020-03-20;Bahreïn;285;1;100;0.35;35.09;64.56
2020-03-20;Bénin;2;0;0;0.00;0.00;100.00
2020-03-20;Saint Barthélemy;3;0;0;0.00;0.00;100.00
2020-03-20;Brunéi Darussalam;78;0;1;0.00;1.28;98.72
2020-03-20;Bolivie;15;0;0;0.00;0.00;100.00
2020-03-20;Brésil;793;11;2;1.39;0.25;98.36
2020-03-20;Bahamas;3;0;0;0.00;0.00;100.00
2020-03-20;Bhoutan;2;0;0;0.00;0.00;100.00
2020-03-20;Bélarus;69;0;5;0.00;7.25;92.75
2020-03-20;Canada;943;12;9;1.27;0.95;97.77
2020-03-20;Rép. Dém. du Congo;18;0;0;0.00;0.00;100.00
2020-03-20;République Centrafricaine;3;0;0;0.00;0.00;100.00
2020-03-20;Congo (Brazzaville);3;0;0;0.00;0.00;100.00
2020-03-20;Suisse;5294;54;15;1.02;0.28;98.70
2020-03-20;Côte d'Ivoire;9;0;1;0.00;11.11;88.89
2020-03-20;Chili;434;0;6;0.00;1.38;98.62
2020-03-20;Cameroun;20;0;0;0.00;0.00;100.00
2020-03-20;Chine;80977;3249;71158;4.01;87.87;8.11
2020-03-20;Colombie;128;0;1;0.00;0.78;99.22
2020-03-20;Costa Rica;89;1;0;1.12;0.00;98.88
2020-03-20;Cuba;16;1;0;6.25;0.00;93.75
2020-03-20;Cap-vert;1;0;0;0.00;0.00;100.00
2020-03-20;Chypre;67;0;0;0.00;0.00;100.00
2020-03-20;République Tchèque;833;0;4;0.00;0.48;99.52
2020-03-20;Allemagne;19848;67;180;0.34;0.91;98.76
2020-03-20;Djibouti;1;0;0;0.00;0.00;100.00
2020-03-20;Danemark;1257;9;1;0.72;0.08;99.20
2020-03-20;République Dominicaine;72;2;0;2.78;0.00;97.22
2020-03-20;Algérie;90;11;32;12.22;35.56;52.22
2020-03-20;Équateur;367;5;0;1.36;0.00;98.64
2020-03-20;Estonie;283;0;1;0.00;0.35;99.65
2020-03-20;Égypte;285;8;39;2.81;13.68;83.51
2020-03-20;Espagne;20410;1043;1588;5.11;7.78;87.11
2020-03-20;Éthiopie;9;0;0;0.00;0.00;100.00
2020-03-20;Finlande;450;0;10;0.00;2.22;97.78
2020-03-20;Fidji;1;0;0;0.00;0.00;100.00
2020-03-20;Îles Féroé;80;0;0;0.00;0.00;100.00
2020-03-20;France;12625;450;12;3.56;0.10;96.34
2020-03-20;Gabon;3;1;0;33.33;0.00;66.67
2020-03-20;Royaume-Uni;4004;178;65;4.45;1.62;93.93
2020-03-20;Géorgie;43;0;1;0.00;2.33;97.67
2020-03-20;Guyane Française;15;0;0;0.00;0.00;100.00
2020-03-20;Guernsey;0;0;0;0.00;0.00;0.00
2020-03-20;Ghana;16;0;0;0.00;0.00;100.00
2020-03-20;Gibraltar;10;0;2;0.00;20.00;80.00
2020-03-20;Groenland;0;0;0;0.00;0.00;0.00
2020-03-20;Gambie;1;0;0;0.00;0.00;100.00
2020-03-20;Guinée;1;0;0;0.00;0.00;100.00
2020-03-20;Guadeloupe;45;0;0;0.00;0.00;100.00
2020-03-20;Guinée Équatoriale;6;0;0;0.00;0.00;100.00
2020-03-20;Grèce;495;6;19;1.21;3.84;94.95
2020-03-20;Guatemala;12;1;0;8.33;0.00;91.67
2020-03-20;Guam;0;0;0;0.00;0.00;0.00
2020-03-20;Guyana;7;1;0;14.29;0.00;85.71
2020-03-20;Hong-Kong;256;4;98;1.56;38.28;60.16
2020-03-20;Honduras;24;0;0;0.00;0.00;100.00
2020-03-20;Croatie;128;1;5;0.78;3.91;95.31
2020-03-20;Haïti;2;0;0;0.00;0.00;100.00
2020-03-20;Hongrie;85;3;2;3.53;2.35;94.12
2020-03-20;Indonésie;369;32;15;8.67;4.07;87.26
2020-03-20;Irlande;683;3;5;0.44;0.73;98.83
2020-03-20;Israël;705;0;14;0.00;1.99;98.01
2020-03-20;Inde;244;5;20;2.05;8.20;89.75
2020-03-20;Iraq;208;17;49;8.17;23.56;68.27
2020-03-20;Iran;19644;1433;6745;7.29;34.34;58.37
2020-03-20;Islande;409;0;5;0.00;1.22;98.78
2020-03-20;Italie;47021;4032;4440;8.57;9.44;81.98
2020-03-20;Jersey;0;0;0;0.00;0.00;0.00
2020-03-20;Jamaïque;16;1;2;6.25;12.50;81.25
2020-03-20;Jordanie;85;0;1;0.00;1.18;98.82
2020-03-20;Japon;963;33;191;3.43;19.83;76.74
2020-03-20;Kenya;7;0;0;0.00;0.00;100.00
2020-03-20;Kirghizistan;6;0;0;0.00;0.00;100.00
2020-03-20;Cambodge;51;0;1;0.00;1.96;98.04
2020-03-20;Corée du Sud;8652;94;1540;1.09;17.80;81.11
2020-03-20;Koweït;159;0;18;0.00;11.32;88.68
2020-03-20;Kazakhstan;49;3;0;6.12;0.00;93.88
2020-03-20;Liban;163;4;4;2.45;2.45;95.09
2020-03-20;Sainte-Lucie;2;0;0;0.00;0.00;100.00
2020-03-20;Liechtenstein;28;0;0;0.00;0.00;100.00
2020-03-20;Sri Lanka;73;0;3;0.00;4.11;95.89
2020-03-20;Libéria;2;0;0;0.00;0.00;100.00
2020-03-20;Lituanie;49;0;1;0.00;2.04;97.96
2020-03-20;Luxembourg;484;4;0;0.83;0.00;99.17
2020-03-20;Lettonie;111;0;1;0.00;0.90;99.10
2020-03-20;Maroc;77;3;1;3.90;1.30;94.81
2020-03-20;Monaco;11;0;0;0.00;0.00;100.00
2020-03-20;Moldavie;66;1;1;1.52;1.52;96.97
2020-03-20;Montenegro;14;0;0;0.00;0.00;100.00
2020-03-20;Saint Martin;4;0;0;0.00;0.00;100.00
2020-03-20;Madagascar;3;0;0;0.00;0.00;100.00
2020-03-20;Macédoine;67;0;1;0.00;1.49;98.51
2020-03-20;Mongolie;6;0;0;0.00;0.00;100.00
2020-03-20;Macao;17;0;10;0.00;58.82;41.18
2020-03-20;Martinique;32;1;0;3.13;0.00;96.88
2020-03-20;Mauritanie;2;0;0;0.00;0.00;100.00
2020-03-20;Malte;64;0;2;0.00;3.13;96.88
2020-03-20;Maurice;12;0;0;0.00;0.00;100.00
2020-03-20;Maldives;13;0;0;0.00;0.00;100.00
2020-03-20;Mexique;164;1;4;0.61;2.44;96.95
2020-03-20;Malaisie;1030;3;87;0.29;8.45;91.26
2020-03-20;Namibie;3;0;0;0.00;0.00;100.00
2020-03-20;Niger;1;0;0;0.00;0.00;100.00
2020-03-20;Nigéria;12;0;1;0.00;8.33;91.67
2020-03-20;Nicaragua;1;0;0;0.00;0.00;100.00
2020-03-20;Pays-Bas;3003;107;2;3.56;0.07;96.37
2020-03-20;Norvège;1914;7;1;0.37;0.05;99.58
2020-03-20;Népal;1;0;1;0.00;100.00;0.00
2020-03-20;Nouvelle-Zélande;39;0;0;0.00;0.00;100.00
2020-03-20;Oman;48;0;12;0.00;25.00;75.00
2020-03-20;Panama;137;1;0;0.73;0.00;99.27
2020-03-20;Pérou;234;3;1;1.28;0.43;98.29
2020-03-20;Papouasie-Nouvelle-Guinée;1;0;0;0.00;0.00;100.00
2020-03-20;Philippines;230;18;8;7.83;3.48;88.70
2020-03-20;Pakistan;501;3;13;0.60;2.59;96.81
2020-03-20;Pologne;425;5;1;1.18;0.24;98.59
2020-03-20;Porto Rico;0;0;0;0.00;0.00;0.00
2020-03-20;Portugal;1020;6;5;0.59;0.49;98.92
2020-03-20;Paraguay;13;0;0;0.00;0.00;100.00
2020-03-20;Qatar;470;0;10;0.00;2.13;97.87
2020-03-20;Réunion;28;0;0;0.00;0.00;100.00
2020-03-20;Roumanie;308;0;25;0.00;8.12;91.88
2020-03-20;Serbie;135;1;1;0.74;0.74;98.52
2020-03-20;Fédération de Russie;253;1;9;0.40;3.56;96.05
2020-03-20;Rwanda;17;0;0;0.00;0.00;100.00
2020-03-20;Arabie Saoudite;344;0;8;0.00;2.33;97.67
2020-03-20;Seychelles;7;0;0;0.00;0.00;100.00
2020-03-20;Soudan;2;1;0;50.00;0.00;50.00
2020-03-20;Suède;1639;16;16;0.98;0.98;98.05
2020-03-20;Singapour;385;0;124;0.00;32.21;67.79
2020-03-20;Slovénie;341;1;0;0.29;0.00;99.71
2020-03-20;Slovaquie;137;1;0;0.73;0.00;99.27
2020-03-20;Saint-Marin;144;14;4;9.72;2.78;87.50
2020-03-20;Sénégal;38;0;2;0.00;5.26;94.74
2020-03-20;Somalie;1;0;0;0.00;0.00;100.00
2020-03-20;Suriname;4;0;0;0.00;0.00;100.00
2020-03-20;El Salvador;1;0;0;0.00;0.00;100.00
2020-03-20;Eswatini;1;0;0;0.00;0.00;100.00
2020-03-20;Tchad;1;0;0;0.00;0.00;100.00
2020-03-20;Togo;9;0;1;0.00;11.11;88.89
2020-03-20;Thaïlande;322;1;42;0.31;13.04;86.65
2020-03-20;Tunisie;54;1;0;1.85;0.00;98.15
2020-03-20;Turquie;359;4;0;1.11;0.00;98.89
2020-03-20;Trinité-et-Tobago;9;0;0;0.00;0.00;100.00
2020-03-20;Taïwan;135;2;26;1.48;19.26;79.26
2020-03-20;Tanzanie;6;0;0;0.00;0.00;100.00
2020-03-20;Ukraine;29;3;0;10.34;0.00;89.66
2020-03-20;États-Unis;19101;244;147;1.28;0.77;97.95
2020-03-20;Uruguay;94;0;0;0.00;0.00;100.00
2020-03-20;Ouzbékistan;33;0;0;0.00;0.00;100.00
2020-03-20;Vatican;1;0;0;0.00;0.00;100.00
2020-03-20;St-Vincent / Grenadines;1;0;0;0.00;0.00;100.00
2020-03-20;Venezuela;42;0;0;0.00;0.00;100.00
2020-03-20;Viet Nam;91;0;16;0.00;17.58;82.42
2020-03-20;Kosovo;2;0;0;0.00;0.00;100.00
2020-03-20;Mayotte;6;0;0;0.00;0.00;100.00
2020-03-20;Afrique du Sud;202;0;0;0.00;0.00;100.00
2020-03-20;Zambie;2;0;0;0.00;0.00;100.00
2020-03-20;Zimbabwe;1;0;0;0.00;0.00;100.00
2020-03-20;Autres;712;7;325;0.98;45.65;53.37
